name,category,price,price_per_kg,amount_kg,is_available,product_menu_url
کود نانو ازت بالای جنریت ساخت آمریکا (پس کرایه),,8000000,400000.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=39
کود چیکوتی (کود مرغی مایع غنی شده)CHICKOTEA(ارسال با باربری یا تیپاکس به صورت پس کرایه),,1800000,90000.0,20.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=42
کود کاملNpk فسفربالاریشه زا پودری 10-52-10 بسته 150 گرمی مدل نوین کشت,,65000,433333.3333333334,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=42
کود آهن فرمولایف (Fe_EDTA 13%) کلات آهن پودری محلولپاش یک کیلوگرمی,,770000,770000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=42
کود کلات آهن لایفر ایتالیاFeEDDHA6درصد قوطی فلزی یک کیلوگرمی,,1500000,1500000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=42
کود جنگل ویژه گیاهان آپارتمانی بسته 4عددی,,199000,1592000.0,0.125,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود فسفر بالا برند فیروزه,,29000,5800000.0,0.005,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
بنسای جنیسینگ پیوندی هلندی سایز بزرگ بسیار زیبا و با کیفیت,,869000,347600.0,2.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود سه بیست مناسب گیاهان آپارتمانی,,29000,5800000.0,0.005,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
فیکوس سبز گیاه آپارتمانی مقاوم و با نگهداری آسان با ارتفاع حدود 50 سانتی متر,,189000,94500.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود گلدهی گیاهان برند فیروزه,,29000,5800000.0,0.005,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
پرنده بهشتی گل سفید بسیار خاص و کمیاب گیاه آپارتمانی با ارتفاع 65 سانتی متر,,1200000,400000.0,3.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
گیاه کاج مطبق بلژیکی گیاه آپارتمانی بسیار زیبا و مقاوم با ارتفاع حدود 50 سانت,,550000,183333.3333333333,3.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود فروت ست مایعیک لیتریحاوی عناصر ریز مغذی(برای افزایش محصول),,270000,270000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود میکروانرژیک اسپانیایی - 750 گرمی (پس کرایه),,1440000,1920000.0,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود مایع آلی حاوی هیومیک اسید GREEN SOUL یک لیتری,,92000,92000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
کود مخصوص بونسای سانیا کود مدل 5-9-7 وزن 50 گرم,,19900,398000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=40
اکالیپتوس با کیفیت عالی بار امسالی و تازه(100گرمی ),,75500,755000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=42
کود مایع کامل گیاهان آکواریوم آلیتا 500 میلی,,247500,495000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=43
کود مایع جلبک دریایی گیلدا مدل Seaweed حجم 120 میلی لیتر,,256000,2560000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=49
کود مایع قلمه زنی و ریشه زایی گیلدا مدل Root Booster حجم 30 میلی لیتر,,256000,2560000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=49
پرلیت متوسط دانه اصلی ریشه زایی گل و کنترل رطوبت,,40000,20000.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=49
کود هیومیک اسید غنی شده با جلبک دریا گلگیاهان ارجینال,,60000,30000.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=49
10.52.10 NPK تی ای پلاس کود ریشه زایی قوی,,60000,120000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=49
کود آهن 100 گرم,,50000,1000000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه ترخون خشک پودر شده بار امسالی و تازه(50گرمی ),,70200,1404000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گل سر خارگل بار امسالی و تازه(150گرمی),,294250,1961666.6666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه گزنه با کیفیت عالی بار امسالی و تازه(150گرمی ),,123475,823166.6666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه برگ بو پودر شده با کیفیت عالی بار امسالی و تازه(250گرمی),,523500,2094000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
ریشه شیرین بیان (بدون پوست) با کیفیت عالی بار امسالی و تازه(100گرمی ),,137000,1370000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مریم گلی با کیفیت عالی بار امسالی و تازه(200گرمی),,200000,1000000.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه تره با کیفیت عالی بار امسالی و تازه(750گرمی ),,571000,761333.3333333334,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مورد با کیفیت عالی بار امسالی و تازه(750گرمی),,298750,398333.3333333333,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه خار مریم با کیفیت عالی بار امسالی و تازه(750 گرمی ),,274000,365333.3333333333,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه باباآدم بار امسالی و تازه(250 گرمی),,105125,420500.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه نعناع دشتی با کیفیت عالی بار امسالی و تازه(250گرمی ),,410375,1641500.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه تره با کیفیت عالی بار امسالی و تازه(50گرمی ),,63200,1264000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه شوید با کیفیت عالی بار امسالی و تازه(100گرمی),,107300,1073000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه نعناع فلفلی با کیفیت عالی بار امسالی و تازه(150گرمی ),,185350,1235666.6666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
بولاغ اوتی با کیفیت عالی بار امسالی و تازه(750 گرمی ),,521500,695333.3333333334,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
برگ توت بار امسالی و تازه(50گرمی),,39575,791500.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مورد با کیفیت عالی بار امسالی و تازه(250گرمی ),,109250,437000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=53
گیاه شاهتره با کیفیت عالی بار امسالی و تازه(50گرمی),,41750,835000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=53
گیاه نعناع فلفلی بار امسالی و تازه(750گرمی ),,694750,926333.3333333334,0.75,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=53
گیاه شوید با کیفیت عالی بار امسالی و تازه(50گرمی),,68150,1363000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه زوفا با کیفیت عالی بار امسالی و تازه(100گرمی),,163400,1634000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه دم گیلاس پودرشده با کیفیت عالی بار امسالی و تازه(100گرمی),,91500,915000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
برگ توت پودرشده بار امسالی و تازه(100گرمی),,60150,601500.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مریم گلی با کیفیت عالی بار امسالی و تازه(100گرمی),,97400,974000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
اکالیپتوس بار امسالی و تازه(100گرمی ),,51500,515000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه شوید با کیفیت عالی بار امسالی و تازه(150گرمی),,175450,1169666.6666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مورد با کیفیت عالی بار امسالی و تازه(150گرمی),,106150,707666.6666666667,0.15,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه مرزه با کیفیت عالی بار امسالی و تازه(500گرمی ),,354500,709000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
گیاه گل بنفشه با کیفیت عالی بار امسالی و تازه(50گرم),,393500,7870000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=50
کود مایع ریشه زا بایو رادیکانت,,54900,457500.0,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
کود سیلیپات ایدای نیچر اسپانیا,,1067000,1067000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
کود دیسپر کلروفیل جی اس ادن نیم کیلویی,,2574000,5148000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=52
کود سیلیکات کلسیم یا کلسیل,,390000,390000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=53
گیاه ریش بز (هوم) خشک با کیفیت عالی بار امسالی و تازه(500گرمی),,189500,379000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=54
گیاه گل بنفشه پودرشده با کیفیت عالی بار امسالی و تازه(500گرم),,3684000,7368000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=54
ریشه کاسنی با کیفیت عالی بار امسالی و تازه(250 گرمی),,200000,800000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=54
گیاه جعفری با کیفیت عالی بار امسالی و تازه(500گرمی),,341000,682000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=54
گیاه کنگر فرنگی پودر شده با کیفیت عالی بار امسالی و تازه(500گرمی),,331500,663000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=54
کود سولفات روی تتاکو مناسب گلدان و باغچه وزن 120 گرم,,50000,416666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=55
کود NPK 10-50-10 تتاکو مناسب گلدان و باغچه وزن 120 گرم,,50000,416666.6666666667,0.12,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=55
گیاه کنگر فرنگی با کیفیت عالی بار امسالی و تازه(500گرمی),,321500,643000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه مرزنجوش با کیفیت عالی بار امسالی و تازه(500گرمی ),,341000,682000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گل جنتیانا (گل سپاسی) با کیفیت عالی بار امسالی و تازه(50 گرمی ),,228500,4570000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه کنگر فرنگی با کیفیت عالی بار امسالی و تازه(250گرمی),,195250,781000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه گل بنفشه پودرشده با کیفیت عالی بار امسالی و تازه(250گرم),,2132250,8529000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه گل بنفشه با کیفیت عالی بار امسالی و تازه(100گرم),,876300,8763000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه دم گیلاس با کیفیت عالی بار امسالی و تازه(250گرمی),,160250,641000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گل جنتیانا (گل سپاسی) با کیفیت عالی بار امسالی و تازه(100 گرمی ),,428000,4280000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
گیاه خار شتر پودر شده بار امسالی و تازه(100گرمی ),,58500,585000.0,0.1,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=56
ریشه گزنه با کیفیت عالی بار امسالی و تازه(500گرمی ),,280000,560000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
گیاه خارشتر پودر شده با کیفیت عالی بار امسالی و تازه(500گرمی ),,136500,273000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
گل مینا با کیفیت عالی بار امسالی و تازه(50گرمی),,272600,5452000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
گیاه سنا هندی با کیفیت عالی بار امسالی و تازه(50گرمی),,41225,824500.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
گل بومادران با کیفیت عالی بار امسالی و تازه(50گرمی),,38750,775000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود NPK 10 52 10 وُپروفرت دو کیلویی,,630000,315000.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود بیولوژیک پروبیو 96 پودری(نیم کیلویی),,341000,682000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود نیتروژن خالص (30 گرمی),,70000,2333333.333333333,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود ترکیبی گرانول جلبک و پتاس بالا (700گرمی) (RICO),,850000,1214285.7142857143,0.7,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود گرانول پتاس بالا (55گرمی) (RICO),,110000,1571428.5714285714,0.07,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=57
کود آمینون میکرو مافا اسپانیا,,1200000,1200000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود بور اتانول آمین مافا اسپانیا,,1850000,1850000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
باکس گل رز جاودان ساقه دار پایه روس همراه گیفت و ساک دستی,,1030000,2060000.0,0.5,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
گل رز جاودان قرمز با باکس تمام پلکسی همراه ریسه و ربان,,1070000,5350000.0,0.2,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود کامل رویال مکس 30-05-15 npk پلنت استار (ارسال به صورت پس کرایه),,2500000,250000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود مخصوص سانسوریا کود هیومیک اسید برای رشد و پاجوشدهی انواع سانسوریا پک شیش عددی,,200000,833333.3333333334,0.24,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود آمینو اسید ایزابیون سینجنتا یک لیتری,,1500000,1500000.0,1.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود آرامیکس دوکیلویی کیلویی آریا شیمی,,600000,300000.0,2.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود فروت ست موبرسین ترکیه,,435000,1740000.0,0.25,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود کامل سه بیست 20-20-20 مش بلژیک,,3250000,325000.0,10.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود کامل ارگانیک ریتاردو اسپانیا,,3900000,156000.0,25.0,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود سانسوریا 2عددی,,16000,26666.666666666668,0.6,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود 20 - 20 - 20 ( رشد و تقویت گیاهان ),,48000,960000.0,0.05,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
کود آهن آگروفا,,48000,1600000.0,0.03,True,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=58
