category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/makanshimi/product/21816109,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک دیاتومه آرایشی بسته بندی یک کیلویی,True,267٬000,,
,https://basalam.com/rooyangol/product/20970781,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کاکتوس و ساکولنت رویان گل بسته 3لیتری,True,65٬000,21666.666666666668,3.0
,https://basalam.com/taravatkhaneh/product/19520520,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ویژه زمیفولیا و سانسوریا، 6لیتری,True,200٬000,33333.333333333336,6.0
,https://basalam.com/grandpa_keshavarz/product/19302767,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک کوکوپیت سریلانکایی 75 لیتری,True,650٬000,8666.666666666666,75.0
,https://basalam.com/grandpa_keshavarz/product/16231398,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پیتماس دوکیلویی,True,330٬000,,
,https://basalam.com/golsara_parsa/product/12102974,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پرلیت دانه متوسط بسته بندی 2لیتری وزن 200 گرم (ارسال با پست پیشتاز)مناسب برای گیاه و حلزون,True,28٬000,14000.0,2.0
,https://basalam.com/starmasho/product/11176939,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک انحصاری تقویتی انواع گل و مزارع و حلزون طبی,True,130٬000,,
,https://basalam.com/khakdaneh/product/12887475,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ارگانیک و طبیعی گلدان حجم 30لیتری( معادل 10 کیلو),True,495٬000,16500.0,30.0
,https://basalam.com/parlag/product/840844,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک رس قرمز بنتونیت مخصوص ماسک صورت 360 گرم,True,150٬000,,
,https://basalam.com/mkt/product/5731975,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پبت ماس سایز بزرگ 20 لیتری سرزمین خاک,True,229٬100,11455.0,20.0
,https://basalam.com/mkt/product/5840086,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک برگ غنی شده سایز بزرگ 20 لیتری آقای خاک,True,228٬500,11425.0,20.0
,https://basalam.com/mkt/product/5840652,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک سبزی کاری سایز متوسط 10 لیتری آقای خاک,True,113٬300,11330.0,10.0
,https://basalam.com/mkt/product/5732016,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک پیت ماس سایز متوسط 10 لیتری سرزمین خاک,True,127٬200,12720.0,10.0
,https://basalam.com/mkt/product/5732323,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک ورمی کمپوست سایز متوسط 10 لیتری سرزمین خاک,True,127٬700,12770.0,10.0
,https://basalam.com/mkt/product/5732669,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=2,خاک سبزی کاری سایز بزرگ 20 لیتری سرزمین خاک,True,228٬100,11405.0,20.0
