category,url,product_menu_url,name,is_available,price,price_per_kg,amount_kg
,https://basalam.com/baghcheyeh-yass/product/19626593,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک کوکوپیت,True,56000,,
,https://basalam.com/baghcheyeh-yass/product/24511779,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ارکیده,True,125000,,
,https://basalam.com/goldooneye_zendegi/product/7303535,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص کاکتوس ،ساکولنت ،سانسوریا (یک لیتر)(با حداقل 250 تومن خرید از غرفمون ب نفع هردومون میشه)(هزینه پسکرایه),True,25000,50000.0,0.5
,https://basalam.com/arzankadeh7berke/product/17519690,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک پلنت مدل نیچر پرمیوم وزن 500 گرم به همراه بذر چمن,True,248800,452363.6363636364,0.55
,https://basalam.com/v_329363/product/17668570,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ژله ای قرمز یکدست بسته پر,True,15000,,
,https://basalam.com/pakhsheomdehhosna/product/16851296,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک ژله ای زیر سیگاری لاکچریNano White وارداتی اصلی با ارسال رایگان,True,99000,3960000.0,0.025
,https://basalam.com/golkhanekochek/product/17411864,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک پوکه متوسط,True,40000,13333.333333333334,3.0
,https://basalam.com/sobhan_gh91/product/15430318,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص small,True,5000,,
,https://basalam.com/amirhosein_kh/product/6551581,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک پلنت لحظه بسته نیم کیلویی,True,48000,96000.0,0.5
,https://basalam.com/abarplant/product/20128657,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=3,خاک مخصوص گیاهان آپارتمانی,True,99000,,
,https://basalam.com/chenaniyousof/product/10121553,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک گیاهان آپارتمانی نیم کیلو برای گیاهان بسیار مناسب است,True,25000,50000.0,0.5
,https://basalam.com/hakkim_att/product/8365644,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس طبی، برای پوستهای مرطوب,True,29500,139150.94339622642,0.212
,https://basalam.com/ekrami/product/430180,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس بنتونیت مناسب انواع پوست,True,90000,1285714.2857142857,0.07
,https://basalam.com/roghandoon/product/1110158,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس سبز (پوست معمولی),True,123200,821333.3333333334,0.15
,https://basalam.com/golator/product/21227534,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک سنگین اُرس,True,129000,43000.0,3.0
,https://basalam.com/seman_land/product/20181818,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ژله ای شفاف تیله ای,True,9000,,
,https://basalam.com/atarizeytoon/product/15339169,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس بهداشتی (بسته ی 120گرمی) مناسب ماسک صورت,True,50000,416666.6666666667,0.12
,https://basalam.com/sefidab/product/1600465,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک رس سفید طب,True,500000,1666666.6666666667,0.3
,https://basalam.com/mitibook/product/18195774,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ژله ای,True,10000,2000000.0,0.005
,https://basalam.com/hastimahdi/product/14502353,https://basalam.com/cat/tools/%D8%AE%D8%A7%DA%A9-%DA%A9%D9%88%D8%AF-%D8%B3%D9%85%D9%88%D9%85?page=4,خاک ژله ای مدل A2 بسته 15 عددی,True,149000,,
